counter;x_world;y_world;X0_trackball;X1_trackball;Y0_trackball;Y1_trackball;Dt
0.00000000;0.00000000;0.00000000;170,690;157,194;422,022;-91,347;0.01700000
1.00000000;0.00000000;0.00000000;170,687;157,190;422,022;-91,346;26.85000000
2.00000000;0.00000000;0.00000000;170,686;157,188;422,022;-91,345;49.15200000
3.00000000;0.00000000;0.00000000;170,684;157,188;422,021;-91,345;71.47500000
4.00000000;0.00000000;0.00000000;170,684;157,187;422,020;-91,348;93.38800000
5.00000000;0.00000000;0.00000000;170,684;157,187;422,020;-91,351;115.10900000
6.00000000;0.00000000;0.00000000;170,684;157,187;422,020;-91,354;139.50900000
7.00000000;0.00000000;0.00000000;170,684;157,187;422,020;-91,355;160.13300000
8.00000000;0.00000000;0.00000000;170,684;157,187;422,020;-91,358;182.88100000
9.00000000;0.00000000;0.00000000;170,684;157,187;422,017;-91,361;206.89500000
10.00000000;0.00000000;0.00000000;170,682;157,184;422,011;-91,365;231.80400000
11.00000000;0.00000000;0.00000000;170,679;157,180;422,005;-91,369;254.91200000
12.00000000;0.00000000;0.00000000;170,674;157,174;422,001;-91,374;277.29600000
13.00000000;0.00000000;0.00000000;170,667;157,167;421,998;-91,376;299.94200000
14.00000000;0.00000000;0.00000000;170,659;157,157;421,994;-91,379;322.41600000
15.00000000;0.00000000;0.00000000;170,649;157,146;421,990;-91,380;345.46200000
16.00000000;0.00000000;0.00000000;170,636;157,135;421,989;-91,378;368.61800000
17.00000000;0.00000000;0.00000000;170,624;157,122;421,985;-91,375;392.15400000
18.00000000;0.00000000;0.00000000;170,609;157,111;421,983;-91,372;415.46100000
19.00000000;0.00000000;0.00000000;170,592;157,096;421,982;-91,371;438.89200000
20.00000000;0.00000000;0.00000000;170,578;157,083;421,981;-91,371;461.23300000
21.00000000;0.00000000;0.00000000;170,562;157,069;421,980;-91,370;483.60900000
22.00000000;0.00000000;0.00000000;170,547;157,054;421,980;-91,368;506.07100000
23.00000000;0.00000000;0.00000000;170,534;157,041;421,984;-91,366;528.41400000
24.00000000;0.00000000;0.00000000;170,520;157,027;421,985;-91,364;550.97100000
25.00000000;0.00000000;0.00000000;170,506;157,012;421,985;-91,364;575.64900000
26.00000000;0.00000000;0.00000000;170,495;157,001;421,983;-91,364;597.24300000
27.00000000;0.00000000;0.00000000;170,485;156,991;421,982;-91,363;620.17600000
28.00000000;0.00000000;0.00000000;170,475;156,982;421,982;-91,363;642.00000000
