counter;event
start;12/13/2022 11:13:42 AM
1;antfreeze_off
50;view_cleared
5,795;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
5,841;mode_#5_activated
5,845;display_black
5,894;rot_gain_set_to_1
6,245;view_cleared
11,799;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
11,850;SUCCESS
end;12/13/2022 11:18:01 AM
