"X";"Y";"cond";"time_sec";"lag_time_sec";"count"
0;0;"H";1.20000001043081e-05;NA;1
0;0.00135389994829893;"H";0.0257310009002686;0.0257190009001642;2
0.000488929974380881;-0.00135389005299658;"H";0.0458959999084473;0.0201649990081787;3
0.000977859948761761;-0.00270778988488019;"H";0.0725869979858398;0.0266909980773926;4
0.00171125994529575;-0.00203083991073072;"H";0.0929079971313477;0.0203209991455078;5
0.00220018997788429;-0.00203083991073072;"H";0.120209999084473;0.027302001953125;6
0.00244465004652739;-0.00338474009186029;"H";0.141205993652344;0.0209959945678711;7
0.00317805004306138;-0.00338474009186029;"H";0.166751007080078;0.0255450134277344;8
0.00391145003959537;-0.00541557976976037;"H";0.193149993896484;0.0263989868164063;9
0.00440037995576859;-0.00676946993917227;"H";0.218729995727539;0.0255800018310547;10
0.0048893098719418;-0.00676946993917227;"H";0.243932006835937;0.0252020111083984;11
0.00537823978811502;-0.00744641991332173;"H";0.269294006347656;0.0253619995117188;12
0.00611162977293134;-0.00880031008273363;"H";0.294834991455078;0.0255409851074219;13
0.00684503000229597;-0.00880031008273363;"H";0.320459991455078;0.025625;14
0.00684503000229597;-0.0101542100310326;"H";0.345575012207031;0.0251150207519531;15
0.0075784302316606;-0.0121850501745939;"H";0.371618988037109;0.0260439758300782;16
0.00831182021647692;-0.0162467304617167;"H";0.396808990478516;0.0251900024414062;17
0.00880075991153717;-0.017600629478693;"H";0.422953002929688;0.0261440124511719;18
0.00977861974388361;-0.0182775799185038;"H";0.448704986572266;0.0257519836425781;19
0.0110009396448731;-0.0182775799185038;"H";0.474230987548828;0.0255260009765625;20
0.0117343403398991;-0.0182775799185038;"H";0.495669006347656;0.0214380187988281;21
0.0129566695541143;-0.0169236809015274;"H";0.521715026855469;0.0260460205078125;22
0.0136900600045919;-0.0169236809015274;"H";0.546403015136719;0.02468798828125;23
0.0149123901501298;-0.0169236809015274;"H";0.572758972167969;0.02635595703125;24
0.0158902499824762;-0.0169236809015274;"H";0.597676025390625;0.0249170532226562;25
0.0166236497461796;-0.0169236809015274;"H";0.623216979980469;0.0255409545898437;26
0.0171125791966915;-0.0169236809015274;"H";0.648372009277344;0.025155029296875;27
0.0171125791966915;-0.0169236809015274;"H";0.674439025878906;0.0260670166015625;28
0.0173570495098829;-0.0169236809015274;"H";0.694942993164062;0.0205039672851562;29
0.0173570495098829;-0.0169236809015274;"H";0.720344970703125;0.0254019775390625;30
0.0171125791966915;-0.0169236809015274;"H";0.745601013183594;0.0252560424804688;31
0.0166236497461796;-0.0169236809015274;"H";0.77193798828125;0.0263369750976563;32
0.0163791794329882;-0.0169236809015274;"H";0.79660498046875;0.0246669921875;33
0.0156457908451557;-0.0169236809015274;"H";0.822460021972656;0.0258550415039062;34
0.0156457908451557;-0.0182775799185038;"H";0.84706298828125;0.0246029663085938;35
0.0156457908451557;-0.0182775799185038;"H";0.871992004394531;0.0249290161132812;36
0.0156457908451557;-0.017600629478693;"H";0.896260986328125;0.0242689819335937;37
0.0154013196006417;-0.0162467304617167;"H";0.921956970214844;0.0256959838867188;38
0.0154013196006417;-0.0162467304617167;"H";0.946262023925781;0.0243050537109375;39
0.0154013196006417;-0.0162467304617167;"H";0.971643981933594;0.0253819580078125;40
0.0154013196006417;-0.0148928398266435;"H";0.996859985351563;0.0252160034179687;41
0.0156457908451557;-0.0148928398266435;"H";1.02255499267578;0.0256950073242188;42
0.0163791794329882;-0.0135389398783445;"H";1.04763305664063;0.0250780639648438;43
0.0171125791966915;-0.00880031008273363;"H";1.07361499023438;0.0259819335937499;44
0.01784598082304;-0.00541557976976037;"H";1.09917602539063;0.0255610351562501;45
0.0193127691745758;-0.00541557976976037;"H";1.12482702636719;0.0256510009765625;46
0.0205351002514362;-0.00541557976976037;"H";1.15027795410156;0.0254509277343749;47
0.0212684907019138;-0.00541557976976037;"H";1.176166015625;0.0258880615234376;48
0.0217574201524258;-0.00203083991073072;"H";1.20218103027344;0.0260150146484375;49
0.0222463607788086;0.00135389994829893;"H";1.227751953125;0.0255709228515626;50
0.0227352902293205;0.0047386297956109;"H";1.254125;0.0263730468749999;51
0.022979749366641;0.00676948018372059;"H";1.27926098632813;0.0251359863281251;52
0.0232242196798325;0.00880032032728195;"H";1.304498046875;0.025237060546875;53
0.0234686806797981;0.0101542100310326;"H";1.32990405273438;0.025406005859375;54
0.0237131491303444;0.0128619996830821;"H";1.35582299804688;0.0259189453124999;55
0.0239576101303101;0.0148928398266435;"H";1.37696704101562;0.0211440429687499;56
0.0242020804435015;0.0169236809015274;"H";1.40248095703125;0.025513916015625;57
0.0244465507566929;0.0182775799185038;"H";1.42750903320313;0.0250280761718751;58
0.0244465507566929;0.0196314696222544;"H";1.45322497558594;0.0257159423828124;59
0.0246910098940134;0.0223392602056265;"H";1.47853198242188;0.0253070068359376;60
0.0246910098940134;0.0230162106454372;"H";1.50370703125;0.025175048828125;61
0.0246910098940134;0.0236931592226028;"H";1.52874401855469;0.0250369873046874;62
0.0251799393445253;0.0250470507889986;"H";1.55396301269531;0.0252189941406251;63
0.0256688706576824;0.0291087403893471;"H";1.5797080078125;0.0257449951171875;64
0.0264022704213858;0.0318165309727192;"H";1.605166015625;0.0254580078125;65
0.0268911998718977;0.0318165309727192;"H";1.63006396484375;0.02489794921875;66
0.0271356608718634;0.0358782112598419;"H";1.65598095703125;0.0259169921875;67
0.0273801293224096;0.0372321084141731;"H";1.68079797363281;0.0248170166015624;68
0.0273801293224096;0.0385860092937946;"H";1.70653198242187;0.0257340087890625;69
0.0273801293224096;0.0372321084141731;"H";1.7309580078125;0.024426025390625;70
0.0268911998718977;0.0392629504203796;"H";1.75700305175781;0.0260450439453126;71
0.0264022704213858;0.0392629504203796;"H";1.7827060546875;0.0257030029296874;72
0.0261578001081944;0.0392629504203796;"H";1.80774499511719;0.0250389404296876;73
0.0259133391082287;0.038586001843214;"H";1.83426696777344;0.02652197265625;74
0.0256688706576824;0.0406168513000011;"H";1.85983801269531;0.0255710449218749;75
0.0256688706576824;0.0385860092937946;"H";1.88035498046875;0.0205169677734376;76
0.0256688706576824;0.0426476895809174;"H";1.906375;0.0260200195312499;77
0.0256688706576824;0.0440015904605389;"H";1.92623803710938;0.0198630371093751;78
0.0254244096577168;0.0473863296210766;"H";1.95154296875;0.0253049316406251;79
0.0254244096577168;0.0494171604514122;"H";1.97716101074219;0.0256180419921874;80
0.0254244096577168;0.0528018996119499;"H";2.00266003417969;0.0254990234375001;81
0.0249354708939791;0.0528018996119499;"H";2.02846997070312;0.0258099365234372;82
0.0242020804435015;0.0534788481891155;"H";2.056126953125;0.0276569824218753;83
0.0237131491303444;0.0514480099081993;"H";2.075083984375;0.0189570312499998;84
0.022979749366641;0.0534788481891155;"H";2.10061206054687;0.025528076171875;85
0.0220018904656172;0.054832749068737;"H";2.1259150390625;0.0253029785156249;86
0.0207795593887568;0.0568635910749435;"H";2.15127490234375;0.02535986328125;87
0.0200461708009243;0.0609252788126469;"H";2.17709497070312;0.025820068359375;88
0.0193127691745758;0.0643100067973137;"H";2.2026640625;0.0255690917968754;89
0.0185793694108725;0.0656639114022255;"H";2.22791088867188;0.025246826171875;90
0.01784598082304;0.067694753408432;"H";2.25496704101562;0.0270561523437496;91
0.0168681107461452;0.0690486505627632;"H";2.280625;0.0256579589843753;92
0.0161347202956676;0.0697256028652191;"H";2.30631396484375;0.0256889648437499;93
0.0151568604633212;0.0697256028652191;"H";2.3315869140625;0.02527294921875;94
0.0141789903864264;0.0710794925689697;"H";2.35810791015625;0.0265209960937498;95
0.0132011296227574;0.0724333897233009;"H";2.37828393554688;0.0201760253906254;96
0.0117343403398991;0.0724333897233009;"H";2.40409912109375;0.0258151855468749;97
0.0102675501257181;0.0737872868776321;"H";2.42493603515625;0.0208369140625;98
0.00831182021647692;0.0751411765813828;"H";2.45028393554687;0.0253479003906247;99
0.00660056993365288;0.0751411765813828;"H";2.47582006835938;0.0255361328125003;100
0.00464484002441168;0.0751411765813828;"H";2.50194091796875;0.026120849609375;101
0.00317805004306138;0.0751411765813828;"H";2.52748706054687;0.0255461425781247;102
0.0014667899813503;0.0751411765813828;"H";2.55298999023438;0.0255029296875002;103
-0.000244460010435432;0.0737872868776321;"H";2.57836206054687;0.0253720703124998;104
-0.00171125994529575;0.0751411765813828;"H";2.60367504882813;0.0253129882812502;105
-0.00342251011170447;0.0751411765813828;"H";2.6293310546875;0.0256560058593749;106
-0.0048893098719418;0.0758181288838387;"H";2.65504809570313;0.0257170410156253;107
-0.00660056015476584;0.0764950662851334;"H";2.680580078125;0.0255319824218749;108
