"X";"Y";"cond";"time_sec";"lag_time_sec";"count"
0;0;"V";1.09999999403954e-05;NA;1
-0.000977859948761761;0.000676949974149466;"V";0.0258579998016357;0.0258469998016953;2
-0.00171125994529575;0.000676949974149466;"V";0.0525480003356934;0.0266900005340576;3
-0.00244465004652739;0.000676949974149466;"V";0.0807009963989258;0.0281529960632324;4
-0.00317805004306138;0;"V";0.100044998168945;0.0193440017700195;5
-0.00440037995576859;-0.00135389005299658;"V";0.120202003479004;0.0201570053100586;6
-0.00537823978811502;-0.00338474009186029;"V";0.147708999633789;0.0275069961547851;7
-0.00684503000229597;-0.00338474009186029;"V";0.173082992553711;0.0253739929199219;8
-0.00806736014783382;-0.00406167982146144;"V";0.194160995483398;0.0210780029296875;9
-0.00928969029337168;-0.00406167982146144;"V";0.219985992431641;0.0258249969482422;10
-0.0100230798125267;-0.00406167982146144;"V";0.245733993530273;0.0257480010986328;11
-0.0105120101943612;-0.0047386297956109;"V";0.271305999755859;0.0255720062255859;12
-0.0105120101943612;-0.0047386297956109;"V";0.296488006591797;0.0251820068359375;13
-0.00977861974388361;-0.0047386297956109;"V";0.321533996582031;0.0250459899902344;14
-0.00977861974388361;-0.0047386297956109;"V";0.346381011962891;0.0248470153808594;15
-0.00977861974388361;-0.0047386297956109;"V";0.370726989746094;0.0243459777832031;16
-0.0100230798125267;-0.0047386297956109;"V";0.395348999023438;0.0246220092773438;17
-0.0102675501257181;-0.00406167982146144;"V";0.420808990478516;0.0254599914550781;18
-0.0105120101943612;-0.00338474009186029;"V";0.44539599609375;0.0245870056152344;19
-0.0112454099580646;-0.00270778988488019;"V";0.470619995117187;0.0252239990234375;20
-0.0114898700267076;-0.00270778988488019;"V";0.495276000976562;0.024656005859375;21
-0.0124677401036024;0;"V";0.524510986328125;0.0292349853515625;22
-0.0129566695541143;-0.000676949974149466;"V";0.549767028808594;0.0252560424804688;23
-0.0132011296227574;0;"V";0.574961975097656;0.0251949462890625;24
-0.0134455999359488;0.000676949974149466;"V";0.594960021972656;0.0199980468750001;25
-0.0139345303177834;0.000676949974149466;"V";0.615802978515625;0.0208429565429687;26
-0.0154013196006417;0.000676949974149466;"V";0.641763977050781;0.0259609985351562;27
-0.0166236497461796;0.000676949974149466;"V";0.667268981933594;0.0255050048828125;28
-0.01784598082304;0.00406167982146144;"V";0.693534973144531;0.0262659912109375;29
-0.0188238397240639;0.00676946993917227;"V";0.719849975585938;0.0263150024414063;30
-0.0198017004877329;0.010831150226295;"V";0.746432983398438;0.0265830078125;31
-0.0202906299382448;0.0128619996830821;"V";0.771992004394531;0.0255590209960938;32
-0.0202906299382448;0.0148928398266435;"V";0.797497009277344;0.0255050048828125;33
-0.0200461708009243;0.0162467397749424;"V";0.822304016113281;0.0248070068359375;34
-0.0193127691745758;0.0169236809015274;"V";0.84914501953125;0.0268410034179687;35
-0.0188238397240639;0.0169236809015274;"V";0.86889599609375;0.0197509765625;36
-0.0183349102735519;0.0155697902664542;"V";0.894414978027344;0.0255189819335938;37
-0.01784598082304;0.0169236809015274;"V";0.920190979003906;0.0257760009765624;38
-0.0173570401966572;0.0169236809015274;"V";0.948059020996094;0.0278680419921875;39
-0.0166236497461796;0.0169236809015274;"V";0.966903991699219;0.0188449707031251;40
-0.0151568502187729;0.0196314696222544;"V";0.992127014160156;0.0252230224609374;41
-0.0139345303177834;0.0216623190790415;"V";1.01733697509766;0.0252099609374999;42
-0.0127122001722455;0.0223392602056265;"V";1.04466003417969;0.0273230590820313;43
-0.0112454099580646;0.0243701096624136;"V";1.06421496582031;0.0195549316406252;44
-0.00977861043065786;0.0250470507889986;"V";1.08977795410156;0.0255629882812498;45
-0.00806736014783382;0.0257239993661642;"V";1.11912805175781;0.0293500976562502;46
-0.00733395991846919;0.0277548395097256;"V";1.13945300292969;0.0203249511718748;47
-0.00586717016994953;0.0291087403893471;"V";1.16538793945313;0.0259349365234376;48
-0.00440037995576859;0.0311395805329084;"V";1.1903349609375;0.024947021484375;49
-0.00342251011170447;0.0324934795498848;"V";1.21640698242188;0.026072021484375;50
-0.00195571989752352;0.0345243215560913;"V";1.24158203125;0.025175048828125;51
-0.000244460010435432;0.0365551710128784;"V";1.26699597167969;0.0254139404296874;52
