Ant;Eye;Trial;Gain;Order;Repetition;Mean angular speed;Mean angular velocity;blocked oscillation;fourrier;nb_osci;nb_block;Mean forward speed
05;LE;10;0;5;C3;155.31535891765523;21.0068787698233;0.34375;0.22974245870379303;21;11;6.274484436162049
05;LE;10;-1;6;C3;175.69215411432754;9.68329885536105;0.34210526315789475;0.242101440503571;25;13;6.088450306423534
06;LE;11;5;1;C1;157.615115772146;18.641202575154914;0.3170731707317073;0.4676393565282454;28;13;9.49692486203499
06;LE;11;B;2;C1;138.51782720473722;16.573709398554435;0.3235294117647059;0.189812643755164;23;11;12.611776736811109
06;LE;11;3;3;C1;181.2303426488005;54.052606102922034;0.3235294117647059;0.3534213466493376;23;11;11.270979704902794
06;LE;11;-1;4;C1;309.9940896543184;112.19007847628643;0.7142857142857143;0.15712682379349044;12;30;9.029522666444082
06;LE;11;1;5;C1;211.67564408806894;83.34397214470495;0.45;0.18291567587342233;22;18;10.254231171699823
06;LE;11;0;6;C1;230.2754344822137;75.64353337472612;0.4375;0.2789306913018253;18;14;10.546132318939545
07;2E;12;B;1;C1;152.3364981291899;-45.54199298174813;0.375;0.20815530576918861;20;12;7.972056740380583
07;2E;12;5;2;C1;106.65309061377351;-22.256021324138278;0.2857142857142857;0.3415067276825353;30;12;9.496988257069331
07;2E;12;-1;3;C1;369.2058704787389;-224.53019305507985;0.7391304347826086;0.17316017316017315;12;34;7.135461731460353
07;2E;12;3;4;C1;125.89680884451097;-51.971786976164836;0.2;0.32281578673331246;36;9;9.786226182874287
07;2E;12;0;5;C1;216.7789952992304;-76.60402759767591;0.4838709677419355;0.25680534155110424;16;15;8.528025463011488
07;2E;12;1;6;C1;144.459330040896;2.0549863134743873;0.25;0.35755787968177344;30;10;7.51849240822217
07;LE;13;B;1;C3;110.41085441762387;-8.8760431808254;0.3235294117647059;0.28079160770042905;23;11;11.024933767501375
07;LE;13;5;2;C3;81.39032405990775;9.753176968353499;0.2894736842105263;0.372219302855141;27;11;9.987263163048672
07;LE;13;-1;3;C3;224.5675446976674;-47.04506947056866;0.43333333333333335;0.1665001665001665;17;13;11.128577892711506
07;LE;13;3;4;C3;108.25735884934248;19.240262530154432;0.11764705882352941;0.36332213908364264;30;4;10.578950397584759
07;LE;13;0;5;C3;135.48110708294703;-6.880582677277043;0.26666666666666666;0.23534158149542764;22;8;9.98085653874852
07;LE;13;1;6;C3;115.93512452061502;5.316129020956444;0.3181818181818182;0.2586437057802697;30;14;9.077044406301605
07;RE;14;B;1;C2;137.90235132903751;-42.767720618526894;0.34285714285714286;0.20388016138724352;23;12;7.989287377246684
07;RE;14;5;2;C2;105.74856858438955;-39.992496314439265;0.3611111111111111;0.48230754752493876;23;13;9.090768337731316
07;RE;14;-1;3;C2;156.05155331954822;-1.5052592233643205;0.5833333333333334;0.2299001576458224;15;21;8.416551061438316
07;RE;14;3;4;C2;125.14418442865207;-74.01066162673861;0.2894736842105263;0.33178500331785005;27;11;9.59323417662625
07;RE;14;0;5;C2;133.71312571119907;-6.3270718530969035;0.5588235294117647;0.21105482982315826;15;19;9.84194211869166
07;RE;14;1;6;C2;130.4819315415371;-21.24791433777566;0.3684210526315789;0.165892501658925;24;14;9.841065751213481
08;2E;15;-1;1;C3;445.4459964961466;-313.5293353494554;0.8863636363636364;0.18393341610337058;5;39;9.440822666328366
08;2E;15;B;2;C3;113.94524264611383;-83.48541650700339;0.35714285714285715;0.4479977944723964;27;15;7.414138515409939
08;2E;15;0;3;C3;195.5258028684008;-77.26404898466157;0.5945945945945946;0.14518905689336897;15;22;7.466824764143006
08;2E;15;5;4;C3;59.690414693114086;12.020434036871478;0.2608695652173913;0.4815337409572442;34;12;6.577833066161143
08;2E;15;1;5;C3;102.4575082136871;14.98318714202743;0.5675675675675675;0.24799829944023238;16;21;7.519841015809569
08;2E;15;3;6;C3;68.1247193573703;-0.9388704287808203;0.34782608695652173;0.2939846223428313;30;16;7.9480279688686135
08;LE;16;-1;1;C2;265.2215262219402;207.3809568886261;0.75;0.16492941021242907;8;24;10.634411222085953
08;LE;16;B;2;C2;127.25321452967444;6.821976367449479;0.23529411764705882;0.26955994339241185;26;8;9.906459616935521
08;LE;16;0;3;C2;140.8766380092443;-42.67800846916977;0.5217391304347826;0.28304056325072086;22;24;6.702353758345808
08;LE;16;5;4;C2;89.39620561640398;-26.69482318332927;0.55;0.22368204186386004;18;22;7.41658749680121
08;LE;16;1;5;C2;111.2946993375943;-16.0401324470796;0.5675675675675675;0.16081972109265513;16;21;7.541585584341505
08;LE;16;3;6;C2;97.138468913697;-36.55430214517536;0.625;0.2060692826619813;15;25;7.92881376437975
08;RE;17;-1;1;C1;346.77627146992916;-330.7792261908376;0.75;0.17276528108911232;10;30;13.923627023804668
08;RE;17;B;2;C1;132.7772389840605;-98.97988451811065;0.45714285714285713;0.37105751391465674;19;16;14.053390616026881
08;RE;17;0;3;C1;149.69483970763446;-89.5716486887317;0.425;0.3261784511784511;23;17;10.156529132106892
08;RE;17;5;4;C1;90.8223125504183;-47.69151044766852;0.29545454545454547;0.24838549428713363;31;13;8.558178036216177
08;RE;17;1;5;C1;120.22921445456477;-56.638563587906106;0.2647058823529412;0.2191108481780933;25;9;9.502008111628333
08;RE;17;3;6;C1;111.20401555354388;-58.538772417430515;0.3170731707317073;0.45465118737972887;28;13;10.72672682262779
09;2E;18;0;1;C2;161.84461601235833;-119.90880713164297;0.5;0.20860781730346947;13;13;13.693479266932762
09;2E;18;-1;2;C2;405.89032522836;-368.69921548527134;0.9166666666666666;0.14007564084605686;3;33;10.476509111785408
09;2E;18;1;3;C2;112.75818163117968;-38.24331623579627;0.3;0.27758501040943784;21;9;11.198932372961355
09;2E;18;B;4;C2;82.56007481011432;-16.472766305787427;0.5277777777777778;0.15834372464026283;17;19;12.625184106422514
09;2E;18;3;5;C2;78.64246695173851;1.2482346658769894;0.35714285714285715;0.22530134054297624;27;15;10.833528322719294
09;2E;18;5;6;C2;73.267834169943;8.749208521851852;0.20689655172413793;0.5615197198111771;46;12;10.459587496901966
09;LE;19;0;1;C1;111.237128305918;34.781630985549995;0.5277777777777778;0.165892501658925;17;19;9.94305744356512
09;LE;19;-1;2;C1;153.55691573674585;15.475630067173508;0.6875;0.1484323262770889;10;22;7.864895157030583
09;LE;19;1;3;C1;79.07268417914989;12.846938222959198;0.5;0.16374115797746921;21;21;8.704398569672032
09;LE;19;B;4;C1;52.93290645342233;9.414829890779849;0.21428571428571427;0.4050621825188299;33;9;4.58655180169611
09;LE;19;3;5;C1;59.585861261859314;-4.181059721056709;0.3181818181818182;0.24302245153571495;30;14;8.620684313678131
09;LE;19;5;6;C1;52.47772101639079;-2.405477123841551;0.26666666666666666;0.445632798573975;44;16;5.058473358518516
09;RE;20;0;1;C3;76.18287316878353;-15.073812862385816;0.375;0.21167557932263814;20;12;8.668708523373754
09;RE;20;-1;2;C3;104.24521568994683;-10.960298735257615;0.5;0.1411631846414455;13;13;8.044324485882875
09;RE;20;1;3;C3;80.17891740431159;-1.305794408845002;0.4827586206896552;0.184377779223878;15;14;9.493319648055605
