counter;x_world;y_world;X0_trackball;X1_trackball;Y0_trackball;Y1_trackball;Dt
0.00000000;0.00000000;0.00000000;204,944;210,012;-273,417;228,693;0.01400000
1.00000000;0.00000000;0.00000000;204,942;210,011;-273,430;228,692;26.59100000
2.00000000;0.00000000;0.00000000;204,941;210,009;-273,441;228,692;49.99500000
3.00000000;0.00000000;0.00000000;204,940;210,007;-273,451;228,691;72.00500000
4.00000000;0.00000000;0.00000000;204,937;210,005;-273,461;228,690;94.07100000
5.00000000;0.00000000;0.00000000;204,935;210,003;-273,470;228,690;116.63200000
6.00000000;0.00000000;0.00000000;204,933;210,001;-273,481;228,690;139.18500000
7.00000000;0.00000000;0.00000000;204,929;209,999;-273,492;228,690;161.23600000
8.00000000;0.00000000;0.00000000;204,925;209,995;-273,501;228,692;183.94800000
9.00000000;0.00000000;0.00000000;204,922;209,992;-273,509;228,694;205.54200000
10.00000000;0.00000000;0.00000000;204,918;209,987;-273,518;228,694;227.16800000
11.00000000;0.00000000;0.00000000;204,915;209,983;-273,526;228,694;250.62700000
12.00000000;0.00000000;0.00000000;204,912;209,979;-273,534;228,690;273.22100000
13.00000000;0.00000000;0.00000000;204,909;209,977;-273,542;228,685;294.79600000
14.00000000;0.00000000;0.00000000;204,905;209,975;-273,548;228,679;317.56800000
15.00000000;0.00000000;0.00000000;204,903;209,972;-273,553;228,674;339.34600000
16.00000000;0.00000000;0.00000000;204,901;209,971;-273,559;228,670;360.86900000
17.00000000;0.00000000;0.00000000;204,900;209,969;-273,566;228,666;383.38800000
18.00000000;0.00000000;0.00000000;204,900;209,969;-273,572;228,661;404.92200000
19.00000000;0.00000000;0.00000000;204,900;209,969;-273,577;228,657;427.60200000
20.00000000;0.00000000;0.00000000;204,902;209,971;-273,580;228,650;452.34400000
21.00000000;0.00000000;0.00000000;204,906;209,975;-273,584;228,642;476.91000000
22.00000000;0.00000000;0.00000000;204,908;209,979;-273,585;228,636;499.40600000
23.00000000;0.00000000;0.00000000;204,913;209,986;-273,587;228,631;521.07500000
24.00000000;0.00000000;0.00000000;204,921;209,993;-273,588;228,625;542.82100000
25.00000000;0.00000000;0.00000000;204,929;209,999;-273,589;228,620;565.87300000
26.00000000;0.00000000;0.00000000;204,939;210,008;-273,589;228,615;588.04900000
27.00000000;0.00000000;0.00000000;204,949;210,018;-273,589;228,610;609.87500000
28.00000000;0.00000000;0.00000000;204,960;210,030;-273,589;228,606;633.00200000
29.00000000;0.00000000;0.00000000;204,973;210,041;-273,589;228,601;655.28600000
30.00000000;0.00000000;0.00000000;204,988;210,057;-273,591;228,595;679.79200000
31.00000000;0.00000000;0.00000000;205,004;210,070;-273,594;228,590;702.84500000
32.00000000;0.00000000;0.00000000;205,020;210,086;-273,598;228,585;724.12600000
33.00000000;0.00000000;0.00000000;205,036;210,102;-273,602;228,580;746.11100000
34.00000000;0.00000000;0.00000000;205,058;210,123;-273,607;228,574;768.39300000
35.00000000;0.00000000;0.00000000;205,076;210,141;-273,610;228,568;790.29800000
36.00000000;0.00000000;0.00000000;205,095;210,158;-273,614;228,563;812.42600000
37.00000000;0.00000000;0.00000000;205,112;210,176;-273,620;228,557;835.00500000
38.00000000;0.00000000;0.00000000;205,130;210,194;-273,629;228,552;856.88800000
39.00000000;0.00000000;0.00000000;205,148;210,212;-273,637;228,550;878.68900000
40.00000000;0.00000000;0.00000000;205,166;210,235;-273,647;228,549;902.00900000
41.00000000;0.00000000;0.00000000;205,184;210,252;-273,654;228,549;923.84400000
42.00000000;0.00000000;0.00000000;205,200;210,268;-273,661;228,548;945.94600000
