counter;event
start;12/14/2022 12:16:23 PM
1;antfreeze_off
58;view_cleared
5,818;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
5,895;mode_#5_activated
5,899;display_black
5,959;rot_gain_set_to_1
6,574;view_cleared
13,109;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
13,200;SUCCESS
end;12/14/2022 12:21:10 PM
