counter;event
start;12/13/2022 10:43:24 AM
1;antfreeze_off
50;view_cleared
5,609;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
5,668;mode_#5_activated
5,672;display_black
5,731;rot_gain_set_to_1
6,003;view_cleared
11,709;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
11,762;SUCCESS
end;12/13/2022 10:47:42 AM
