counter;x_world;y_world;X0_trackball;X1_trackball;Y0_trackball;Y1_trackball;Dt
26,848.00000000;0.00000000;0.00000000;61,867;69,151;-420,114;191,076;594,261.37800000
26,849.00000000;0.00000000;0.00000000;61,865;69,148;-420,114;191,078;594,282.85800000
26,850.00000000;0.00000000;0.00000000;61,863;69,147;-420,115;191,078;594,304.29600000
26,851.00000000;0.00000000;0.00000000;61,862;69,144;-420,115;191,078;594,326.34700000
26,852.00000000;0.00000000;0.00000000;61,859;69,142;-420,115;191,078;594,351.59300000
26,853.00000000;0.00000000;0.00000000;61,857;69,141;-420,115;191,078;594,372.71600000
26,854.00000000;0.00000000;0.00000000;61,855;69,139;-420,115;191,078;594,395.23000000
26,855.00000000;0.00000000;0.00000000;61,853;69,136;-420,116;191,078;594,419.36400000
26,856.00000000;0.00000000;0.00000000;61,852;69,135;-420,116;191,078;594,442.72200000
26,857.00000000;0.00000000;0.00000000;61,851;69,133;-420,116;191,078;594,465.22000000
26,858.00000000;0.00000000;0.00000000;61,849;69,132;-420,116;191,078;594,487.31700000
26,859.00000000;0.00000000;0.00000000;61,848;69,131;-420,116;191,078;594,510.16600000
26,860.00000000;0.00000000;0.00000000;61,847;69,130;-420,117;191,078;594,532.12700000
26,861.00000000;0.00000000;0.00000000;61,847;69,129;-420,117;191,078;594,553.08200000
26,862.00000000;0.00000000;0.00000000;61,846;69,129;-420,117;191,078;594,574.00000000
26,863.00000000;0.00000000;0.00000000;61,846;69,128;-420,117;191,078;594,596.23600000
26,864.00000000;0.00000000;0.00000000;61,846;69,128;-420,118;191,080;594,618.04800000
26,865.00000000;0.00000000;0.00000000;61,846;69,128;-420,119;191,083;594,639.42700000
26,866.00000000;0.00000000;0.00000000;61,846;69,128;-420,121;191,086;594,661.42800000
26,867.00000000;0.00000000;0.00000000;61,846;69,128;-420,124;191,091;594,682.88100000
26,868.00000000;0.00000000;0.00000000;61,846;69,130;-420,128;191,096;594,704.00500000
26,869.00000000;0.00000000;0.00000000;61,846;69,131;-420,134;191,099;594,726.08600000
26,870.00000000;0.00000000;0.00000000;61,848;69,132;-420,139;191,106;594,746.55300000
26,871.00000000;0.00000000;0.00000000;61,848;69,136;-420,146;191,112;594,767.68900000
26,872.00000000;0.00000000;0.00000000;61,848;69,136;-420,152;191,120;594,788.95600000
26,873.00000000;0.00000000;0.00000000;61,848;69,136;-420,158;191,130;594,811.70500000
26,874.00000000;0.00000000;0.00000000;61,848;69,136;-420,164;191,140;594,833.12800000
26,875.00000000;0.00000000;0.00000000;61,848;69,136;-420,169;191,148;594,854.21300000
26,876.00000000;0.00000000;0.00000000;61,846;69,134;-420,175;191,152;594,876.54900000
26,877.00000000;0.00000000;0.00000000;61,845;69,132;-420,178;191,161;594,897.72900000
26,878.00000000;0.00000000;0.00000000;61,844;69,132;-420,182;191,168;594,918.22300000
26,879.00000000;0.00000000;0.00000000;61,843;69,132;-420,186;191,179;594,939.67600000
26,880.00000000;0.00000000;0.00000000;61,842;69,131;-420,188;191,187;594,962.38000000
26,881.00000000;0.00000000;0.00000000;61,841;69,130;-420,191;191,196;594,983.52500000
26,882.00000000;0.00000000;0.00000000;61,839;69,128;-420,192;191,201;595,006.64100000
26,883.00000000;0.00000000;0.00000000;61,837;69,126;-420,193;191,206;595,028.92300000
26,884.00000000;0.00000000;0.00000000;61,834;69,123;-420,193;191,208;595,050.67600000
26,885.00000000;0.00000000;0.00000000;61,830;69,121;-420,190;191,213;595,072.03100000
