counter;event
start;12/12/2022 4:15:04 PM
1;antfreeze_off
30;view_cleared
6,112;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
6,158;mode_#5_activated
6,162;display_black
6,398;rot_gain_set_to_1
6,472;view_cleared
13,287;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
13,360;SUCCESS
end;12/12/2022 4:19:55 PM
