counter;event
start;12/12/2022 3:22:20 PM
1;antfreeze_off
43;mode_#5_activated
48;display_black
116;view_cleared
5,970;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
6,047;mode_#1_activated
6,051;display_live
6,106;rot_gain_set_to_0
6,158;movedto_0;0
6,158;rotatedto_140degs
6,267;view_cleared
11,928;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
11,989;SUCCESS
end;12/12/2022 3:26:41 PM
