counter;event
start;12/13/2022 11:22:36 AM
1;antfreeze_off
62;view_cleared
6,133;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
6,201;mode_#5_activated
6,205;display_black
6,330;rot_gain_set_to_1
6,383;view_cleared
12,476;view_filled_RGBA(0.000, 0.000, 0.000, 1.000)
12,522;SUCCESS
end;12/13/2022 11:27:09 AM
